id,descripcion,descripcion_equivalente,cbarras,cbarras_equivalente,cantidad_equivalente
1549,FLUXOL FRASCO SOLUCION 120 ML 2MG/7.5MG/5ML,BROSOFLUX SOLUCION 120 ML,7502009740282,780083146221,1
1550,FLUXOL FRASCO SOLUCION 120 ML 2MG/7.5MG/5ML,APOMUXOL SOL 120ML,7502009740282,7501277082605,1
1551,FLUXOL FRASCO SOLUCION 120 ML 2MG/7.5MG/5ML,WEXPEC SOL 120 ML,7502009740282,7503001007694,1
1552,DUOPLANT TUBO GEL 15 G  27 G/100 G,DUOPLANT TUBO GEL 15 G  27 G/100 G,7501406817009,7501406817009,1
1553,DUOPLANT TUBO GEL 15 G  27 G/100 G,DERMOPRADA ANTIVERRUG SOL 10ML,7501406817009,650240008092,1
1554,SERETIDE EVOHALER CAJA CON FRASCO SUSPENSION AEROSOL 25/50 MCG (0.33/0.67MG) 120 DOSIS,SERETIDE EVOHALER CAJA CON FRASCO SUSPENSION AEROSOL 25/50 MCG (0.33/0.67MG) 120 DOSIS,3393370037415,3393370037415,1
1555,SERETIDE CAJA POLVO INHALADOR CON 60 DOSIS 50 MCG/100 MCG,SERETIDE CAJA POLVO INHALADOR CON 60 DOSIS 50 MCG/100 MCG,5034642020138,5034642020138,1
1556,SERETIDE EVOHALER CAJA CON FRASCO SUSPENSION AEROSOL 25/250MCG ( 0.33 / 3.33 MG),SERETIDE EVOHALER CAJA CON FRASCO SUSPENSION AEROSOL 25/250MCG ( 0.33 / 3.33 MG),3393370037408,3393370037408,1
1557,MINOVAG CAJA CON 8 COMPRIMIDOS 500 MG,MINOVAG CAJA CON 8 COMPRIMIDOS 500 MG,7501075713473,7501075713473,1
1558,MINOVAG CAJA CON 8 COMPRIMIDOS 500 MG,SABIMA 500MG C/8 TAB,7501075713473,7501188801944,1
1559,MINOVAG CAJA CON 8 COMPRIMIDOS 500 MG,SECNIDAL 500MG CPR C8,7501075713473,7501072310217,1
1560,MINOVAG CAJA CON 8 COMPRIMIDOS 500 MG,GYNERIUM FRASCO CON 8 CPR 500 MG,7501075713473,656599021904,1
1561,SENOSIDOS A-B ULTRA CAJA CON 60 TABLETAS 187 MG,SENOSIDOS A-B ULTRA CAJA CON 60 TABLETAS 187 MG,7502216804074,7502216804074,1
1562,SENOSIDOS A-B ULTRA CAJA CON 60 TABLETAS 187 MG,SENOKOT CAJA CON 60 TABLETAS 187 MG,7502216804074,7501124810900,1
1563,SENOSIDOS A-B ULTRA CAJA CON 60 TABLETAS 187 MG,NOVAKOSID TAB C/20 (Senosidos A-B),7502216804074,7501075717686,0.33
1564,SENOSIDOS A-B ULTRA CAJA CON 60 TABLETAS 187 MG,SENOSIDOS A-B C/60 TAB 8.6 MG,7502216804074,7502216794443,1
1565,X-PREP FRASCO SOLUCION 75 ML 150 MG/5G,X-PREP FRASCO SOLUCION 75 ML 150 MG/5G,7503000883282,7503000883282,1
1566,PROSGUTT CAJA CON 40 CAPSULAS DE 160 /120 MG,PROSGUTT CAJA CON 40 CAPSULAS DE 160 /120 MG,7501168870625,7501168870625,1
1567,SERTRALINA RAYERE CAJA CON 14 TABLETAS  50 MG,SERTRALINA RAYERE CAJA CON 14 TABLETAS  50 MG,7502003389814,7502003389814,1
1568,SERTRALINA RAYERE CAJA CON 14 TABLETAS  50 MG,ALUPREX CAP 50MG C/20 (Sertralina),7502003389814,780083143565,1
1569,SERTRALINA RAYERE CAJA CON 14 TABLETAS  50 MG,SERTRALINA ALPRASER 50MG/14 CAPS,7502003389814,7502261160279,1
1570,SERTRALINA RAYERE CAJA CON 14 TABLETAS  50 MG,ALPRASER SIMPLE C 28 CAP SERTRALINA,7502003389814,7502261160705,2
1571,RIFOSAR CAJA CON 180  TABLETAS  800 MG,RIFOSAR CAJA CON 180  TABLETAS  800 MG,7502223556089,7502223556089,1
1572,RIFOSAR CAJA CON 180  TABLETAS  800 MG,RENAGEL CAJA CON 180  COMPRIMIDOS  800 MG,7502223556089,7501088588495,1
1573,RIFOSAR CAJA CON 180  TABLETAS  800 MG,RENAGEL 800ML C/180 COMP.,7502223556089,7501165009325,1
1574,SILDENAFIL HORMONA CAJA CON 1 TABLETA 50MG,SILDENAFIL HORMONA CAJA CON 1 TABLETA 50MG,7501385495267,7501385495267,1
1575,SILDENAFIL HORMONA CAJA CON 1 TABLETA 50MG,MAXIFORT ZIMAX CAJA CON 1 TABLETA 50MG,7501385495267,7501825301967,1
1576,SILDENAFIL HORMONA CAJA CON 1 TABLETA 50MG,SILDENAFIL 50MG TAB C1,7501385495267,7502216796812,1
1577,SILDENAFIL HORMONA CAJA CON 1 TABLETA 50MG,APODEFIL 50 MG,7501385495267,7501277079735,1
1578,PULSAR AT CAJA CON 30 TABLETAS RECUBIERTA 40 MG,PULSAR AT CAJA CON 30 TABLETAS RECUBIERTA 40 MG,7501299302811,7501299302811,1
1579,P-HYSPLAN CAJA CON 60 TABLETAS 1 MG,P-HYSPLAN CAJA CON 60 TABLETAS 1 MG,7502227871935,7502227871935,1
1580,P-HYSPLAN CAJA CON 60 TABLETAS 1 MG,RAPAMUNE CAJA CON 60 GRAGEAS 1 MG,7502227871935,7501108766698,1
1581,JANUMET CAJA CON 28 COMPRIMIDOS 50 MG/ 850 MG,JANUMET CAJA CON 28 COMPRIMIDOS 50 MG/ 850 MG,7501326004176,7501326004176,1
1582,CONTINENTAL CAJA CON 20 TABLETAS 10 MG,CONTINENTAL CAJA CON 20 TABLETAS 10 MG,7501299308806,7501299308806,1
1583,UNIVAL CAJA CON 40 TABLETAS 1 G,UNIVAL CAJA CON 40 TABLETAS 1 G,7501314704040,7501314704040,1
1584,UNIVAL CAJA CON 40 TABLETAS 1 G,SUCRALFATO CAJA CON 40 TABLETAS 1 G ULTRA,7501314704040,7502216793439,1
1585,UNIVAL CAJA CON 40 TABLETAS 1 G,SULFATO FERROSO C/50 GRAGEAS,7501314704040,7501547521025,1
1586,ARGENTAFIL TUBO CREMA 160 G 1%,ARGENTAFIL TUBO CREMA 160 G 1%,7501122961024,7501122961024,1
1587,ARGENTAFIL TUBO CREMA 30 G 1%,ARGENTAFIL TUBO CREMA 30 G 1%,7501122961017,7501122961017,1
1588,AZULFIDINA CAJA CON 60 TABLETAS 500 MG,AZULFIDINA CAJA CON 60 TABLETAS 500 MG,7501142911306,7501142911306,1
1589,REYATAZ CAJA CON 60 CAPSULAS 200MG,REYATAZ CAJA CON 60 CAPSULAS 200MG,7501233202177,7501233202177,1
1590,REYATAZ CAJA CON 60 CAPSULAS 200MG,REYATAZ CAJA CON 30 CAP 300MG,7501233202177,7501233210110,1
1591,HEMOBION 200 FRASCO 30 TABLETAS 200 MG,HEMOBION 200 FRASCO 30 TABLETAS 200 MG,75006617,75006617,1
1592,HEMOBION 200 FRASCO 30 TABLETAS 200 MG,VALDEFER FRASCO 30 TABLETAS 200 MG,75006617,7501446000133,1
1593,HEMOBION 200 FRASCO 30 TABLETAS 200 MG,FERVAL 200MG|TAB|50,75006617,7501446000058,1
1594,HEMOBION 200 FRASCO 30 TABLETAS 200 MG,CROFERRON C/50 COMP.,75006617,7501825301554,1
1595,HEMOBION 200 FRASCO 30 TABLETAS 200 MG,ANSOF 200MG C/30 TAB (Sulfato ferroso),75006617,656599041315,1
1596,HEMOBION 200 FRASCO 30 TABLETAS 200 MG,CROFERRON TAB. C/70 200MG (Fumarato ferr,75006617,7501825300212,2
1597,EKILID 50 CAJA CON 40 CAPSULAS 50 MG,EKILID 50 CAJA CON 40 CAPSULAS 50 MG,7501061070085,7501061070085,1
1598,NUMENCIAL CAJA CON 30 TABLETAS 50/2.5 MG,NUMENCIAL CAJA CON 30 TABLETAS 50/2.5 MG,7501089800718,7501089800718,1
1599,NUMENCIAL CAJA CON 30 TABLETAS 50/2.5 MG,NUMENCIAL 50MG/2.5MG /60 COMP.,7501089800718,7501089800725,2
1600,TRADERMA TUBO UNGÜENTO 30 G 0.03%,TRADERMA TUBO UNGÜENTO 30 G 0.03%,7501258203227,7501258203227,1
1601,TRADERMA TUBO UNGÜENTO 30 G 0.03%,PROALID 0.3MG|UNG|15G,7501258203227,7501390912827,0.5
1602,PROGRAF CAJA CON 50 CAPSULAS 1 MG,PROGRAF CAJA CON 50 CAPSULAS 1 MG,7501109920952,7501109920952,1
1603,PROGRAF CAJA CON 50 CAPSULAS 1 MG,PROGRAF CAJA CON 50 CAPSULAS 1 MG,7501109920952,7501100089320,1
1604,PROGRAF CAJA CON 50 CAPSULAS 1 MG,TRACOLIMUS AMSA CAJA CON 50 CAPSULAS 1 MG,7501109920952,7501349027190,1
1605,PROGRAF CAJA CON 50 CAPSULAS 1 MG,PROGRAF XL 1 MG CAPS 50,7501109920952,7501109913244,1
1606,PROGRAF CAJA CON 50 CAPSULAS 1 MG,TACROLIMUS CAJA CON 50 CAP 1 MG,7501109920952,7501125102868,1
1607,PROGRAF CAJA CON 50 CAPSULAS 5 MG,PROGRAF CAJA CON 50 CAPSULAS 5 MG,7501109920969,7501109920969,1
1608,PROGRAF CAJA CON 50 CAPSULAS 5 MG,PROGRAF CJA 50 CAP 5 MG,7501109920969,7501100089313,1
1609,CIALIS CAJA CON 4 TABLETAS DE 20 MG,CIALIS CAJA CON 4 TABLETAS DE 20 MG,7501082212136,7501082212136,1
1610,CIALIS CAJA CON 4 TABLETAS DE 20 MG,CIALIS 20MG C/8TAB,7501082212136,7501082242058,2
1611,TALIZER CAJA CON 50 TABLETAS 100 MG,TALIZER CAJA CON 50 TABLETAS 100 MG,7501258200868,7501258200868,1
1612,TAMFENAX CAJA CON 14 TABLETAS 20 MG,TAMFENAX CAJA CON 14 TABLETAS 20 MG,7501125159176,7501125159176,1
1613,TAMFENAX CAJA CON 14 TABLETAS 20 MG,TAXUS CAJA CON 14 TABLETAS 20 MG,7501125159176,7501871720224,1
1614,TAMFENAX CAJA CON 14 TABLETAS 20 MG,TAXUS 20MG TAB C30,7501125159176,7501871720217,2
1615,TAMSULOSINA HORMONA CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 0.4 MG,TAMSULOSINA HORMONA CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 0.4 MG,7501385495199,7501385495199,1
1616,TAMSULOSINA HORMONA CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 0.4 MG,TAMSULOSINA ULTRA CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 0.4 MG,7501385495199,7502216793163,1
1617,TELMISARTAN CAJA CON 30 TABLETAS 40 MG ULTRA,TELMISARTAN CAJA CON 30 TABLETAS 40 MG ULTRA,7502216798786,7502216798786,1
1618,TELMISARTAN - HIDROCLOROTIAZIDA AMSA CAJA CON 14 TABLETAS 80/12.5MG,TELMISARTAN - HIDROCLOROTIAZIDA AMSA CAJA CON 14 TABLETAS 80/12.5MG,7501349029170,7501349029170,1
1619,TELMISARTAN - HIDROCLOROTIAZIDA AMSA CAJA CON 14 TABLETAS 80/12.5MG,TELARQUE-URTI CAJA CON 14 TABLETAS 80/12.5MG,7501349029170,7501125162169,1
1620,TELMISARTAN - HIDROCLOROTIAZIDA AMSA CAJA CON 14 TABLETAS 80/12.5MG,MICARDIS PLUS T 14 80MG 12.5MG,7501349029170,7501037950175,1
1621,TELMISARTAN - HIDROCLOROTIAZIDA AMSA CAJA CON 14 TABLETAS 80/12.5MG,MICARDIS PLUS CAJA CON 28 TABLETAS 80/12.5MG,7501349029170,7501037946246,2
1622,TELMISARTAN - HIDROCLOROTIAZIDA AMSA CAJA CON 14 TABLETAS 80/12.5MG,TELARTEQ URTI 80/12.5MG TAB C14,7501349029170,7501125162145,1
1623,TELMISARTAN - HIDROCLOROTIAZIDA AMSA CAJA CON 14 TABLETAS 80/12.5MG,TELARTEQ URTI 80/12.5MG TAB C30,7501349029170,7501125162138,2
1624,TEMODAL CAJA CON 5 CAPSULAS 100 MG,TEMODAL CAJA CON 5 CAPSULAS 100 MG,7501050610865,7501050610865,1
1625,TEOLONG CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 200 MG,TEOLONG CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 200 MG,7501285600341,7501285600341,1
1626,FLUIDASA FRASCO SOLUCION 240 ML 0.172 / 0.273 G/100 ML,FLUIDASA FRASCO SOLUCION 240 ML 0.172 / 0.273 G/100 ML,8033622630043,8033622630043,1
1627,ADECUR CAJA CON 15 TABLETAS 2 MG,ADECUR CAJA CON 15 TABLETAS 2 MG,7501871720415,7501871720415,1
1628,ADECUR CAJA CON 15 TABLETAS 2 MG,ROMAKEN 2MG TAB C20 (GM),7501871720415,7501361691416,1
1629,ADECUR CAJA CON 15 TABLETAS 2 MG,ADECUR 2MG TAB C30,7501871720415,7501871720422,2
1630,BINAFEX  CAJA CON 28 TABLETAS 250 MG,BINAFEX  CAJA CON 28 TABLETAS 250 MG,7501258206525,7501258206525,1
1631,BINAFEX  CAJA CON 28 TABLETAS 250 MG,ERBITRAX-T 250MG TAB. C/28(Terbinafina),7501258206525,7502211783787,1
1632,BINAFEX  CAJA CON 28 TABLETAS 250 MG,G TERBINAFINA 250MG TAB C7,7501258206525,7501842900396,0.25
1633,BRICANYL EX FRASCO SOLUCION 200 ML 0.030 G / 1.330 G / 100 ML,BRICANYL EX FRASCO SOLUCION 200 ML 0.030 G / 1.330 G / 100 ML,7501098623223,7501098623223,1
1634,PRIMOTESTON DEPOT CAJA CON 1 AMPULA 1 ML 250MG,PRIMOTESTON DEPOT CAJA CON 1 AMPULA 1 ML 250MG,7501303458503,7501303458503,1
1635,ANDRIOL TC CAJA CON  30 CAPSULAS 40 MG,ANDRIOL TC CAJA CON  30 CAPSULAS 40 MG,7501409201577,7501409201577,1
1636,PONTI OFTENO FRASCO SOLUCION GOTAS OFTALMICAS 10 ML  5MG/ML,PONTI OFTENO FRASCO SOLUCION GOTAS OFTALMICAS 10 ML  5MG/ML,736085174007,736085174007,1
1637,TETRA-ATLANTIS CAJA CON 16 CAPSULAS 250MG,TETRA-ATLANTIS CAJA CON 16 CAPSULAS 250MG,7501188800909,7501188800909,1
1638,TETRA-ATLANTIS CAJA CON 16 CAPSULAS 250MG,ACROMICINA 250MG TAB C20,7501188800909,7501108767619,1
1639,TETRA-ZIL CAJA CON 16 CAPSULAS 500 MG,TETRA-ZIL CAJA CON 16 CAPSULAS 500 MG,7501672601111,7501672601111,1
1640,TETRA-ZIL CAJA CON 16 CAPSULAS 500 MG,TETRA ATLANTIS 500MG C20,7501672601111,7501188800916,1
1641,MIOLASTAN CAJA CON 20 COMPRIMIDOS 25 MG,MIOLASTAN CAJA CON 20 COMPRIMIDOS 25 MG,7501328976082,7501328976082,1
1642,TIAROTEC CAJA CON 20 TABLETAS 5 MG,TIAROTEC CAJA CON 20 TABLETAS 5 MG,7501471888393,7501471888393,1
1643,NEUROBION DC CAJA CON 3 JERINGAS PRELLENADAS DOBLE CAMARA 100MG / 100MG /10MG,NEUROBION DC CAJA CON 3 JERINGAS PRELLENADAS DOBLE CAMARA 100MG / 100MG /10MG,7501298221823,7501298221823,1
1644,NEUROBION DC CAJA CON 3 JERINGAS PRELLENADAS DOBLE CAMARA 100MG / 100MG /10MG,NEUROBION 10.000 HYPAK CAJA CON 5 JERINGAS PRECARGADAS 10.00,7501298221823,7501298200095,1
1645,TIAMINAL B12 TRIVALENTE  CAJA CON 30 CAPSULAS 100 MG / 50 MG / 250MCG,TIAMINAL B12 TRIVALENTE  CAJA CON 30 CAPSULAS 100 MG / 50 MG / 250MCG,7501101627224,7501101627224,1
1646,DEXABION DOBLE CAMARA CAJA CON DOS JERINGAS PRELLENADAS CON 3ML DIVIDIDA EN DOS CAMARAS. CAMARA I( SOLUCION CLARA) CONTIENE VITAMINA B1 Y VITAMINA B6. CAMARA II ( SOLUCION ROJA) CONTIENE VITAMINA B12 Y DEXAMETASONA,DEXABION DOBLE CAMARA CAJA CON DOS JERINGAS PRELLENADAS CON 3ML DIVIDIDA EN DOS CAMARAS. CAMARA I( SOLUCION CLARA) CONTIENE VITAMINA B1 Y VITAMINA B6. CAMARA II ( SOLUCION ROJA) CONTIENE VITAMINA B12 Y DEXAMETASONA,7501298217697,7501298217697,1
1647,DEXABION DOBLE CAMARA CAJA CON DOS JERINGAS PRELLENADAS CON 3ML DIVIDIDA EN DOS CAMARAS. CAMARA I( SOLUCION CLARA) CONTIENE VITAMINA B1 Y VITAMINA B6. CAMARA II ( SOLUCION ROJA) CONTIENE VITAMINA B12 Y DEXAMETASONA,DEXABION SOL INY C/2 JER,7501298217697,6504290217697,1
1648,SURGAM 300 CAJA CON 30 COMPRIMIDOS 300 MG,SURGAM 300 CAJA CON 30 COMPRIMIDOS 300 MG,7501174603804,7501174603804,1
1649,LISERTIL CAJA CON 30 TABLETAS 2.5 MG,LISERTIL CAJA CON 30 TABLETAS 2.5 MG,7501258205474,7501258205474,1
1650,LISERTIL CAJA CON 30 TABLETAS 2.5 MG,LIVIAL 2 5MG TAB C30,7501258205474,7501409201102,1
1651,NYOLOL FRASCO GEL 5 G  0.1%,NYOLOL FRASCO GEL 5 G  0.1%,7501094913670,7501094913670,1
1652,SHEMOL FRASCO SOLUCION 15 ML 0.5%,SHEMOL FRASCO SOLUCION 15 ML 0.5%,8400002242,8400002242,1
1653,SHEMOL FRASCO SOLUCION 15 ML 0.5%,TIMOLOL SOL OFT.5MG GOTAS 5ML,8400002242,7502261160507,1
1654,THIOCTACID 600HR CAJA CON 30 TABLETAS 600 MG,THIOCTACID 600HR CAJA CON 30 TABLETAS 600 MG,7501318612082,7501318612082,1
1655,AMINOEFEDRISON NF FRASCO SOLUCION 0.700 G/0.150G/100ML 150ML,AMINOEFEDRISON NF FRASCO SOLUCION 0.700 G/0.150G/100ML 150ML,7501300409584,7501300409584,1
1656,SPIRIVA CAJA CON 30 CAPSULAS  DE 18 MCG CON DISPOSITIVO INHALADOR,SPIRIVA CAJA CON 30 CAPSULAS  DE 18 MCG CON DISPOSITIVO INHALADOR,7501037980189,7501037980189,1
1657,APTIVUS CAJA FRASCO CON 120 CAPSULAS DE 250 MG,APTIVUS CAJA FRASCO CON 120 CAPSULAS DE 250 MG,7501037900637,7501037900637,1
1658,SIRDALUD CAJA CON 20 TABLETAS 2 MG,SIRDALUD CAJA CON 20 TABLETAS 2 MG,7501124855208,7501124855208,1
1659,TRAZIL FRASCO SOLUCION OFTALMICA GOTAS 15 ML 3MG/ML,TRAZIL FRASCO SOLUCION OFTALMICA GOTAS 15 ML 3MG/ML,736085400571,736085400571,1
1660,TOBREX TUBO 3.5 G UNGÜENTO OFTALMICO 3MG/G,TOBREX TUBO 3.5 G UNGÜENTO OFTALMICO 3MG/G,7501088607905,7501088607905,1
1661,TOBREX TUBO 3.5 G UNGÜENTO OFTALMICO 3MG/G,TRAZIL UNGENA TUBO 3.5 G UNGÜENTO OFTALMICO 3MG/G,7501088607905,736085278378,1
1662,TOBREX TUBO 3.5 G UNGÜENTO OFTALMICO 3MG/G,OBRY|UNG|3G,7501088607905,8400003232,1
1663,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,7502001165441,7502001165441,1
1664,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,ALESIRAM FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,7502001165441,7503000998221,1
1665,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,TOBRACORT OFT. GTS. 6ml (tobrami.dexamet,7502001165441,7501349017115,1
1666,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,TOBRAMI.-DEXAMETASONA 3MG SOL OFT C/5ML,7502001165441,7501349027794,1
1667,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,OBRYDEX SOL 5ML,7502001165441,8400003218,1
1668,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,TOBRADEX SUS 5ML,7502001165441,7501088606908,1
1669,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,ALES RAM 3/1MG/1ML SUS 5ML,7502001165441,75048013,1
1670,SON´SSIMET FRASCO SUSPENSION GOTAS OFTALMICAS 5ML 3 / 1 MG / ML,TOBRAMICINA/DEXAMETASONA SOL. OFT  3MG/1MG/5ML,7502001165441,8400005823,1
1671,TOBRADEX TUBO UNGÜENTO OFTALMICO 3.5 G 3 / 1 MG / G,TOBRADEX TUBO UNGÜENTO OFTALMICO 3.5 G 3 / 1 MG / G,7501088615009,7501088615009,1
1672,TOBRADEX TUBO UNGÜENTO OFTALMICO 3.5 G 3 / 1 MG / G,ALESIRAM TUBO UNGÜENTO OFTALMICO 3.5 G 3 / 1 MG / G,7501088615009,7503000998214,1
1673,TOBRADEX TUBO UNGÜENTO OFTALMICO 3.5 G 3 / 1 MG / G,OBRYDEX UNG 3G,7501088615009,8400003249,1
1674,TOBRADEX TUBO UNGÜENTO OFTALMICO 3.5 G 3 / 1 MG / G,TRAZIDEX UNGENA 3.5G,7501088615009,736085048063,1
1675,E- ETERNAL FRASCO CON 30 CAPSULAS 400 UI,E- ETERNAL FRASCO CON 30 CAPSULAS 400 UI,75026226,75026226,1
1676,E- ETERNAL FRASCO CON 30 CAPSULAS 400 UI,E- 400 FRASCO CON 30 CAPSULAS 400 UI,75026226,7501130713523,1
1677,E- ETERNAL FRASCO CON 30 CAPSULAS 400 UI,VITAMINA E 400MG FCO C/30 CAP,75026226,8400001801,1
1678,E- ETERNAL FRASCO CON 30 CAPSULAS 400 UI,REVITARE 400MG C/30 CAPS (vitamina E,75026226,7503002047620,1
1679,E- ETERNAL FRASCO CON 30 CAPSULAS 400 UI,E-FERTOC 400MG C/30 CAPSULAS,75026226,7501478315762,1
1680,TINADERM FRASCO SOLUCION 20 ML 1%,TINADERM FRASCO SOLUCION 20 ML 1%,7501050693530,7501050693530,1
1681,MYDOCALM A CAJA CON 30 CAPSULAS 50/300 MG,MYDOCALM A CAJA CON 30 CAPSULAS 50/300 MG,7501088545658,7501088545658,1
1682,TOLTERODINA CAJA CON 14 TABLETAS 2 MG ULTRA,TOLTERODINA CAJA CON 14 TABLETAS 2 MG ULTRA,7502216795051,7502216795051,1
1683,TOLTERODINA CAJA CON 14 TABLETAS 2 MG ULTRA,DETRUSITOL CAJA CON 14 TABLETAS 2 MG,7502216795051,7501287613509,1
1684,TOLTERODINA CAJA CON 14 TABLETAS 2 MG ULTRA,TOLTERODINA 2MG T 14,7502216795051,7502216805095,1
1685,TOPIRAMATO CAJA CON 20 TABLETAS 100 MG ULTRA,TOPIRAMATO CAJA CON 20 TABLETAS 100 MG ULTRA,7502216796003,7502216796003,1
1686,TOPIRAMATO CAJA CON 20 TABLETAS 100 MG ULTRA,TOPIRAMATO 100MG C/20 TAB (HULCIDOS),7502216796003,7501559604587,1
1687,TOPIRAMATO CAJA CON 20 TABLETAS 100 MG ULTRA,TOPAMAX 100MG C20,7502216796003,7501100089108,1
1688,TOPIRAMATO CAJA CON 20 TABLETAS 25 MG ULTRA,TOPIRAMATO CAJA CON 20 TABLETAS 25 MG ULTRA,7502216796553,7502216796553,1
1689,TOPIRAMATO CAJA CON 20 TABLETAS 25 MG ULTRA,ANEPIGRAN CAJA CON 20 TABLETAS 25 MG,7502216796553,7501384543785,1
1690,TOPIRAMATO CAJA CON 20 TABLETAS 25 MG ULTRA,TOPAMAX CAJA CON 20 TABLETAS 25 MG,7502216796553,7501100089122,1
1691,TOPIRAMATO CAJA CON 20 TABLETAS 25 MG ULTRA,ANEPIGRAN 20 TABS 25MG 1+1,7502216796553,7501384544232,1
1692,TOPIRAMATO CAJA CON 20 TABLETAS 25 MG ULTRA,TOPIRAMATO 25MG C/60 TABLETAS,7502216796553,7502216795976,3
1693,TREXOL CAJA CON 10 CAPSULAS 50 MG,TREXOL CAJA CON 10 CAPSULAS 50 MG,7501188801548,7501188801548,1
1694,TREXOL CAJA CON 10 CAPSULAS 50 MG,TRAMADOL ATLANTIS CAJA CON 10 CAPSULAS 50 MG,7501188801548,7501188802941,1
1695,TRAMADOL AMSA CAJA CON 5 AMPULAS  100 MG 2 ML,TRAMADOL AMSA CAJA CON 5 AMPULAS  100 MG 2 ML,7501349020962,7501349020962,1
1696,TRAMADOL AMSA CAJA CON 5 AMPULAS  100 MG 2 ML,DALEREST CAJA CON 5 AMPULAS  100 MG 2 ML,7501349020962,7502003381405,1
1697,TRAMADOL AMSA CAJA CON 5 AMPULAS  100 MG 2 ML,TREXOL SOL INY 100MG/2ML C/5 AMP,7501349020962,7501188801555,1
1698,TRAMADOL AMSA CAJA CON 5 AMPULAS  100 MG 2 ML,TRAMADOL AMSA SOLUCIÓN 100MG/2ML CAJA C/5 AMPS,7501349020962,7501349020009,1
1699,SANZADOLL FRASCO SOLUCION GOTAS 10 ML 100 MG,SANZADOLL FRASCO SOLUCION GOTAS 10 ML 100 MG,7502009743986,7502009743986,1
1700,SANZADOLL FRASCO SOLUCION GOTAS 10 ML 100 MG,TRADOL 100MG GTS 10ML,7502009743986,7502209290358,1
1701,SANZADOLL FRASCO SOLUCION GOTAS 10 ML 100 MG,TRAMADOL SOLUCION ORAL 100MG,7502009743986,7501349020856,1
1702,ORDEGAN CAJA CON 10 CAPSULAS 25/10MG,ORDEGAN CAJA CON 10 CAPSULAS 25/10MG,7502227874202,7502227874202,1
1703,ORDEGAN CAJA CON 10 CAPSULAS 25/10MG,SINERGIX CAJA CON 10 CAPSULAS 25/10MG,7502227874202,7501250829852,1
1704,ORDEGAN CAJA CON 10 CAPSULAS 25/10MG,MAVIDOL TR 10 CAPS 10MG/25MG,7502227874202,785120754841,1
1705,ORDEGAN CAJA CON 10 CAPSULAS 25/10MG,SINERGIX 25MG/10tab,7502227874202,7501250829944,1
1706,TRAVATAN FRASCO SOLUCION OFTALMICA 40MCG/ML 2.5 ML,TRAVATAN FRASCO SOLUCION OFTALMICA 40MCG/ML 2.5 ML,7501088617553,7501088617553,1
1707,TRAVATAN FRASCO SOLUCION OFTALMICA 40MCG/ML 2.5 ML,TRAVOPROST SOL40/2.5ML KEN     LGEN,7501088617553,7501493872936,1
1708,NASACORT AQ FRASCO NEBULIZADOR SUSPENSION 16.5 ML 56.10MG/100ML,NASACORT AQ FRASCO NEBULIZADOR SUSPENSION 16.5 ML 56.10MG/100ML,7501072340665,7501072340665,1
1709,HALCION CAJA CON 30 TABLETAS 0.125 MG,HALCION CAJA CON 30 TABLETAS 0.125 MG,300090010072,300090010072,1
1710,HALCION CAJA CON 30 TABLETAS 0.250 MG,HALCION CAJA CON 30 TABLETAS 0.250 MG,300090017125,300090017125,1
1711,PROCTO-GLYVENOL CAJA CON 5 SUPOSITORIOS 400/40 MG,PROCTO-GLYVENOL CAJA CON 5 SUPOSITORIOS 400/40 MG,7501094910464,7501094910464,1
1712,PROCTO-GLYVENOL TUBO CREMA 30 G 5/2G C/1 CANULA,PROCTO-GLYVENOL TUBO CREMA 30 G 5/2G C/1 CANULA,7501094910457,7501094910457,1
1713,HIPOKINON CAJA CON 50 TABLETAS DE 5 MG,HIPOKINON CAJA CON 50 TABLETAS DE 5 MG,7501384541224,7501384541224,1
1714,ESPABION CAJA CON 40 TABLETAS 200 MG,ESPABION CAJA CON 40 TABLETAS 200 MG,7501825300946,7501825300946,1
1715,ESPABION CAJA CON 40 TABLETAS 200 MG,LIBERTRIM 200MG CPR C48,7501825300946,7501070903817,1
1716,ESPABION CAJA CON 40 TABLETAS 200 MG,LIBERTRIM 200MG C/24,7501825300946,7501070903800,0.5
